path	mode	blob	size	class	group	reason	judgment
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_004_of_150.jsonl	100644	f93e533e8efd274e79c904cc84e496e703c04cdf	1472664	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_005_of_150.jsonl	100644	d8c3c8e5e476b48f6367c60b5b06e81bc5ae3913	1480251	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_006_of_150.jsonl	100644	535bce4fbb07baf210faad77845c2418b89aa3ed	1474608	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_007_of_150.jsonl	100644	ae538d8bc5ba05810409796a6d779e2a574870d1	1473744	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_008_of_150.jsonl	100644	44e22d23efd4cb942eb38bbaf18098a94cd54caa	1472738	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_009_of_150.jsonl	100644	2c3265b75f23bb5226b8275fa57a68fb5d5e964c	1459959	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_010_of_150.jsonl	100644	ee10d74eb5059228cfa91f199e59230ae7739cf6	1481728	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_011_of_150.jsonl	100644	933838bad9e4e17ad7a6c2fde9dd2812260131cd	1471186	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_012_of_150.jsonl	100644	55d3313a1825b6d0666a9f60d34901893fb0b482	1463873	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_013_of_150.jsonl	100644	cd20c6d8e7c2a9371be074cacd329916dc4e463f	1469371	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_014_of_150.jsonl	100644	797fa8059be50420fd681b957e0f1323c0edbf32	1477202	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_015_of_150.jsonl	100644	dc6ab953f58abca20e5735551fa86eac796a0db0	1466307	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_016_of_150.jsonl	100644	4092e99afb906f6c16b5b054aeec1f2757fac30e	1473644	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_017_of_150.jsonl	100644	cc866edfb8e8e8e25b7055f59acdee09d0ee2aee	1475451	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_018_of_150.jsonl	100644	0a99de088f2d58ea9bc1e8e8adf9421fd3f978d6	1471708	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_019_of_150.jsonl	100644	39b5508257f10098e4b6bb1a1867e4d801407901	1465770	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_020_of_150.jsonl	100644	cee15462164ab2cabf33750b53c438a9fa5f5d2e	1472591	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_021_of_150.jsonl	100644	8db6cca35e469dae309303db0ee4b1566f8bfd0c	1475775	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_022_of_150.jsonl	100644	030c7662b3837e799f4bb3adbe167dcbc1cbb8ef	1479167	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_023_of_150.jsonl	100644	21cdb8fb4e349ac45c5cdd172dcd836c7436f29e	1483059	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_024_of_150.jsonl	100644	7e7220421252ef945ac465eea73c04769ab54250	1476582	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_025_of_150.jsonl	100644	5743d37ea031f2373a1f06b9f984c370895ad91e	1466190	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_026_of_150.jsonl	100644	aef7edbbc1fce89ffb1af2e231f23d485db54426	1472401	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_027_of_150.jsonl	100644	44db96f3f867778209e5f5b156b507c3af018f0f	1468146	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_028_of_150.jsonl	100644	2b28752db30da8e092c14e23f227fafd823f538b	1482038	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_029_of_150.jsonl	100644	3bb1d5d1f669a5efd3de74a294d17890e0253e5a	1471282	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_030_of_150.jsonl	100644	5774279e407df39e31a7d653626de98a13be3c50	1471631	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_031_of_150.jsonl	100644	024a5fac688da446bbff084dd05a7828b678c770	1477264	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_032_of_150.jsonl	100644	8175fa47503c1b72be0c507b57627dedb3636a9a	1479771	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_033_of_150.jsonl	100644	e78944a9550b5257442d6b36b1e465d15be4bcd3	1471647	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_034_of_150.jsonl	100644	dd17b81eadfb84d9b4f86b6b339ee3bc7cca8e3d	1478767	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_035_of_150.jsonl	100644	ab47e8f11670883f46c65e2e770556d2c1f5f216	1478435	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_036_of_150.jsonl	100644	643d892d603a4d9a43b33a3573ec53225f977392	1477943	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_037_of_150.jsonl	100644	d9c1d461be077540bf6c8a8323528120e716f8d5	1461098	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_038_of_150.jsonl	100644	27f77e1fc29af8d57d25e2ca72f1e6de6f10d0b0	1468088	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_039_of_150.jsonl	100644	3d147d67493891e0d2d6d0bbf6b7737163e35396	1471083	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_040_of_150.jsonl	100644	bc274298d801c454650353fc56b9fb6d35caa79e	1468978	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_041_of_150.jsonl	100644	b4c33c463921e5d1acb5e401132151f190fdd103	1478615	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_042_of_150.jsonl	100644	04e5bda47634a719a51b0088d104b0d6c6319806	1479322	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_043_of_150.jsonl	100644	434c3535829fd4ca6515f293796a4ff23d169f64	1477300	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_044_of_150.jsonl	100644	16eaebfa2fdcc2faf4dce63f92a39bda5ba5b5fb	1462155	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_045_of_150.jsonl	100644	4a9b193531c41c962f8f855bfe8703faf019a031	1472703	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_046_of_150.jsonl	100644	5fc58df0231430b45087a42dd1fa05d435bfd0d1	1470890	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_047_of_150.jsonl	100644	133032d9085ef9f1725309493ff15f4dac337aae	1474244	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_048_of_150.jsonl	100644	4678f473e5beaa8ff9656e82b1dda4d2730b9111	1477136	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_049_of_150.jsonl	100644	465e6a2efc606e8cb9e5cee33f9fb8568311f285	1476266	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_050_of_150.jsonl	100644	28a8728bcd73d76b5ca055c982946a333665f95b	1473137	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_051_of_150.jsonl	100644	ee3d29298c465fb5088b6a7b3386d0620cd272ee	1470815	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_052_of_150.jsonl	100644	ca20cf0194a1e3ad3b6276be73d6385dde69a2d6	1470871	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_053_of_150.jsonl	100644	399c096f941a9d6cafa991c7f8e776582a9817b1	1474611	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_054_of_150.jsonl	100644	63ec7782f2a20730e4f4f046376222a36b805704	1472821	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_055_of_150.jsonl	100644	3983598bba33fc9fb3cae523affe331238cb5b87	1475808	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_056_of_150.jsonl	100644	a8df8a5f7613bae7d8442164dee98a9392b0b6b2	1475682	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_057_of_150.jsonl	100644	72313abad90c3545b5ff05751d3c0408b88de128	1474325	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_058_of_150.jsonl	100644	d73472a7565b092b3c4654e7d6b8099da0ae945a	1465531	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_059_of_150.jsonl	100644	29b3436c40325ad686e40ce6b55e7fdad929cb97	1465551	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_060_of_150.jsonl	100644	c479d76a570699d61403f6b6aa2740c0e816f35f	1469068	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_061_of_150.jsonl	100644	d25331df2464dc60c200b236b132da510736d765	1475851	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_062_of_150.jsonl	100644	446312adf4a15cd6b598f4c44a90c7f1180a5e30	1472722	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_063_of_150.jsonl	100644	e6b89c6f3f711c1ae577d98465c5c1019cca69cf	1465615	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_064_of_150.jsonl	100644	1ec23e81e821edffc06594296fb5849f5a2c8018	1470546	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_065_of_150.jsonl	100644	fe9bf183375a4c191673279d7effe037b13f5760	1473944	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_066_of_150.jsonl	100644	706f80950bb037c1cdd27e66a0b92da0cfad12ca	1481124	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_067_of_150.jsonl	100644	a989e8994728027a8d4e45d07df67ceb9ffc873a	1476570	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_068_of_150.jsonl	100644	3daec93017b68bb6c3837017cdc713d72a5718e4	1471666	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_069_of_150.jsonl	100644	c777677e6d17136d2ce10bafb820f99f0ce896e8	1478844	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_070_of_150.jsonl	100644	a161d7c8499fbeb9013fe1d424279963477f6fdb	1471778	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_071_of_150.jsonl	100644	fbd51a5d24597f5516db1eb415565e0ec3942c38	1458468	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_072_of_150.jsonl	100644	f44dacc5a36757a60c423548d586a458d7944f78	1478050	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_073_of_150.jsonl	100644	b7311e4497eb60a01fc6b2d4eeba9b9e37dd1094	1471699	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_074_of_150.jsonl	100644	34ffc76cddba369240a22bc587bf5c679d8b9017	1469756	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_075_of_150.jsonl	100644	30be8a63b667a02585b6e4a12493d6e6de695087	1470718	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_076_of_150.jsonl	100644	f276045478c2d854e39d51f7aad679af85cc7c32	1479731	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_077_of_150.jsonl	100644	d98cd4d90445fa568d14f37757776c13b5f6996c	1473904	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_078_of_150.jsonl	100644	17fe3b4c7d7e39ec1b2ebd80d7a6f94990af8dd8	1460229	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_079_of_150.jsonl	100644	f287240404966c8ca8860b6c7ecdf26d2e57a43e	1470083	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_080_of_150.jsonl	100644	dd38d749701fe1a1f72fd424754103b6a1595298	1464492	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_081_of_150.jsonl	100644	f8571f28735232030f5611870c750ac737b95d53	1469411	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_082_of_150.jsonl	100644	c450fecbd3fa0796a5ea30b00bed7ca5e623edf4	1467442	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_083_of_150.jsonl	100644	0b43f56602ca2f112bf9a27c8bab2b1090d46ccc	1472568	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_084_of_150.jsonl	100644	fad4a9a91fc9bcd75d6a054303850dcee2c944d9	1477976	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_085_of_150.jsonl	100644	49737440a69c2369d634cb74c5d6e74dcecab947	1472839	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_086_of_150.jsonl	100644	007f8332cefb3eedabb48ab621242620eb82afe1	1470461	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_087_of_150.jsonl	100644	0aa43c534899c557e560ea63d75e6b90807fbde2	1468767	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_088_of_150.jsonl	100644	6519db1c75276dcbe4cd115b259a0938fe033b25	1474237	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_089_of_150.jsonl	100644	4fd2c7c6df55793a54719326c7d493370ba2d6af	1479653	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_090_of_150.jsonl	100644	e2b6ec0b8c0be7ae57b6adc19532e2509c531b7b	1472745	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_091_of_150.jsonl	100644	53e845705ca0f8e78aa55cf95f511b50fa703e67	1458764	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_092_of_150.jsonl	100644	151bc4d3e68526b305cb1c0f5c729d9c6dfe8de9	1469010	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_093_of_150.jsonl	100644	305926e5095f64ff73781dc52ad78ec30a4ef029	1465053	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_094_of_150.jsonl	100644	7a07401e30061ae89f797139045d7a45243fa5d6	1468530	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_095_of_150.jsonl	100644	2985fa06b9bdf89ae7fedb121eabaa6d0aa4ed01	1479885	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_096_of_150.jsonl	100644	8c0a34aff352de82077a41fc9265372331dc7752	1477883	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_097_of_150.jsonl	100644	18148679ade681af817f54b75e457f2c4f17a31f	1472825	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_098_of_150.jsonl	100644	a1e9b6117e7655e9761cd1263dc48d0ba75f9c61	1475858	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_099_of_150.jsonl	100644	2a8106cf4b677c3991bf903224547d11199f1457	1472622	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_100_of_150.jsonl	100644	e23c31b005cfbaafa12cb9809f213d629d195df4	1473182	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_101_of_150.jsonl	100644	7981e2e6999ed75d5af0b9b4779436027516d008	1479173	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_102_of_150.jsonl	100644	bda27d2de321033eda5874207f01f876d80aad0c	1467712	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_103_of_150.jsonl	100644	2b8242b2cfa6b001ff61ecd9df5e91a8700a0abc	1478992	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_104_of_150.jsonl	100644	cc6cfec909ad64318701af42264b603e07249032	1460006	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_105_of_150.jsonl	100644	9173085cca7309c335e9d72dd453d905c1ee967b	1474764	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_106_of_150.jsonl	100644	8e89375e209314beaf072cbc7340b729367bc195	1462589	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_107_of_150.jsonl	100644	1e6772f739b45998acfcc22d1fd7cfdc5f3230c5	1478077	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_108_of_150.jsonl	100644	45120bc76f305faa6962fa62a731e1d139f448b4	1466044	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_109_of_150.jsonl	100644	192c83477e3eebdce3d4717811a70d538f51cdd1	1480242	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_110_of_150.jsonl	100644	cd23c53e30609593446a2a2d34c31ed761e79b5c	1488476	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_111_of_150.jsonl	100644	2c717b885e25c3e8f0370d48a0d82bde4ee2508d	1471492	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_112_of_150.jsonl	100644	a9d3bb0611a6844cf2270ccba821a251cdd2ea70	1469115	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_113_of_150.jsonl	100644	c8ac18d917364a8913c9cbf4e2132a55ba766c6e	1479333	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_114_of_150.jsonl	100644	aa29da9be75ebf8494901f0ab611e96a4714cb5a	1471270	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
data/projects/open_model_data/release/uldr_v06_general_assistant/sft/sft_shard_115_of_150.jsonl	100644	d3deb590c33e3815eded93e8d4f82adf90010723	1475830	A	open_model_release_payload	v6_mine_general_assistant_textbooks.py; regenerable with external source inputs	rule
